Room ID,Room Description,Item Code,Item Description,Part of Union,Qty New,Unit Cost,Group,ERM Cat,Updates for OBC ,
GODA016,Dirty Utility - non-inpatient,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,2.3,,
GODA016,Dirty Utility - non-inpatient,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,3,,
GODA016,Dirty Utility - non-inpatient,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
GODA016,Dirty Utility - non-inpatient,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
GODA016,Dirty Utility - non-inpatient,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,1,,
GODA016,Dirty Utility - non-inpatient,CIS004,"CISTERN disposal unit, concealed, reversible. To suit disposal unit",DSU-02,1,115,1,1,,
GODA016,Dirty Utility - non-inpatient,DSU007,"DISPOSAL UNIT, plain top, left hand drainer, with sink and hopper with flushing rim, 110mm outlet, no tap holes no overflow, back inlet, stainless steel, 900H 1600W 600D",DSU-02,1,1100,1,1,,
GODA016,Dirty Utility - non-inpatient,OUT344,"OUTLET, drain, 100mm dia.",DSU-02,1,154,1,1,,
GODA016,Dirty Utility - non-inpatient,TAP809,"TAP, bib, lever, hospital pattern, pair hot and cold, 1/2 in.",DSU-02,1,65,1,1,,
GODA016,Dirty Utility - non-inpatient,WAS103,"WASTE, unslotted recessed grated, metal, 1.1/2 in, with plug and chain",DSU-02,1,45,1,1,,
GODA016,Dirty Utility - non-inpatient,WAS108,"TRAP, bottle, 1.1/2 in, plastic resealing.",DSU-02,1,35,1,1,,
GODA016,Dirty Utility - non-inpatient,ANA9000,"ANALYSER, urine",,1,800,3,3,,
GODA016,Dirty Utility - non-inpatient,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,1,,
GODA016,Dirty Utility - non-inpatient,DIS007,"DISPENSER, paper towel roll, wall mounted",,1,30,2,2.3,,
GODA016,Dirty Utility - non-inpatient,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,3,,
GODA016,Dirty Utility - non-inpatient,OUT005,"SOCKET outlet, switched, 13 amp, single",,1,0,1,1,,
GODA016,Dirty Utility - non-inpatient,OUT131,"SOCKET outlet data/voice, double.",,1,0,1,1,,
GODA016,Dirty Utility - non-inpatient,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,1,,1,1,,
GODA016,Dirty Utility - non-inpatient,STF9000,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, right handed, 865H 600W 565D",,1,240,1,1,,
GODA016,Dirty Utility - non-inpatient,STF9001,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, left handed, 865H 600W 565D",,1,240,1,1,,
GODA016,Dirty Utility - non-inpatient,STF9104,"STORAGE UNIT, upper, cupboard, 1 door, 1 shelf, left handed, lockable, 600H 600W 300D",,1,220,1,1,code change,
GODA016,Dirty Utility - non-inpatient,STF9105,"STORAGE UNIT, upper, cupboard, 1 door, 1 shelf, right handed, lockable, 600H 600W 300D",,1,220,1,1,code change,
GODA016,Dirty Utility - non-inpatient,TRO235,"TROLLEY, contaminated linen, single ring, stainless steel",,1,190,3,3,,
GODA016,Dirty Utility - non-inpatient,WOR6012,"WORKTOP, 1200W 600D",,1,,1,1,,
GODA016,Dirty Utility - non-inpatient,DIS005,"DISPENSER, disposable urine bottles, wall mounted",,1,80,2,,,
GODA016,Dirty Utility - non-inpatient,DIS9001,"DISPENSER, disposable vomit bowl, wall mounted",,1,60,2,,,
GODA016,Dirty Utility - non-inpatient,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,2.3,,
GODA024,Treatment Room,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,1,,
GODA024,Treatment Room,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
GODA024,Treatment Room,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,2.3,,
GODA024,Treatment Room,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,3,,
GODA024,Treatment Room,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
GODA024,Treatment Room,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
GODA024,Treatment Room,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,1,,
GODA024,Treatment Room,COM031,COMPUTER CPU,COM-02,1,800,3,3.2,,
GODA024,Treatment Room,COM033,COMPUTER KEYBOARD,COM-02,1,25,3,3.2,,
GODA024,Treatment Room,COM9010,"COMPUTER MONITOR, 24"" TFT, digital flat panel display, high-resolution screens, desk top",COM-02,1,450,3,3.2,,
GODA024,Treatment Room,LIG053,"LUMINAIRE, examination, ceiling, adjustable, 30000-40000 lux",LIG-02,1,1800,1,1.1,,
GODA024,Treatment Room,OUT004,"OUTLET cable, fused, 13 amp, ceiling mounted",LIG-02,1,190,1,1,,
GODA024,Treatment Room,OUT131,"SOCKET outlet data/voice, double.",OUT-01,1,0,1,1,,
GODA024,Treatment Room,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",OUT-01,1,,1,1,,
GODA024,Treatment Room,OUT9034,"SOCKET outlet switched 13amp twin, USB port twin, wall/trunking mounted",OUT-01,1,,1,1,,
GODA024,Treatment Room,OUT006,"SOCKET outlet unswitched 13amp single, wall mounted",REF-04,1,190,1,1,,
GODA024,Treatment Room,OUT056,"CONNECTION UNIT, unswitched, 13 amp",REF-04,1,190,1,1,,
GODA024,Treatment Room,OUT121,"SOCKET outlet, computer data, single",REF-04,1,300,1,1,,
GODA024,Treatment Room,REF059,"REFRIGERATOR, medical (drug/vaccine), capacity 160 litre, external temperature gauge, automatic defrost, lockable, underbench, 850H 550W 620D",REF-04,1,924,3,3,,
GODA024,Treatment Room,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,1,,
GODA024,Treatment Room,CAL9007,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, wall/trunking mounted",,2,0,1,1,,
GODA024,Treatment Room,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,2,50,3,3,,
GODA024,Treatment Room,CLO004,"CLOCK battery with second sweep hand, wall mounted",,1,20,2,2.3,,
GODA024,Treatment Room,COU010,"COUCH, examination/treatment, (3 section), variable height, retractable wheels, with paper roll holder",,1,1300,3,3,,
GODA024,Treatment Room,DIS026,"DISPENSER, Medical hand sanitizer, lever action, wall mounted",,1,35,2,2.3,,
GODA024,Treatment Room,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,1,120,3,3,,
GODA024,Treatment Room,HOO022,"HOOK, double, wall mounted",,2,8,1,1,,
GODA024,Treatment Room,OUT005,"SOCKET outlet, switched, 13 amp, single",,2,0,1,1,,
GODA024,Treatment Room,OUT131,"SOCKET outlet data/voice, double.",,4,0,1,1,,
GODA024,Treatment Room,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,8,,1,1,,
GODA024,Treatment Room,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",,1,,1,1,,
GODA024,Treatment Room,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",,1,,1,1,,
GODA024,Treatment Room,STF9000,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, right handed, 865H 600W 565D",,1,240,1,1,,
GODA024,Treatment Room,STF9001,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, left handed, 865H 600W 565D",,1,240,1,1,,
GODA024,Treatment Room,STO006,"STOOL, surgeon/anaesthetist, height adjustable, includes anti-static seat pads",,1,900,3,3,,
GODA024,Treatment Room,TRA145,"TRACK, curtain, door, three sided, U-shape, 1200L 1600W",,1,280,1,1,,
GODA024,Treatment Room,TRO133,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 750W 450D",,1,260,3,3,,
GODA024,Treatment Room,TRO135,"TROLLEY, dressing/equipment, 6 clear trays, buffered, 890H 510W 480D",,1,650,3,3,,
GODA024,Treatment Room,WOR122,"WORKTOP, 1800W 600D",,1,415,1,,,
GODA024,Treatment Room,WRT9000,"WORKTOP, clinical, 600W 600D",,1,,1,,,
GODA024,Treatment Room,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,2.3,,
GODB004,Consult/Exam Room  1,AUR9000,"DIAGNOSTIC SET, wall mounted",AUR-01,1,800,2,2.3,,
GODB004,Consult/Exam Room  1,OUT056,"CONNECTION UNIT, unswitched, 13 amp",AUR-01,1,190,1,1,,
GODB004,Consult/Exam Room  1,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,1,,
GODB004,Consult/Exam Room  1,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
GODB004,Consult/Exam Room  1,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,2.3,,
GODB004,Consult/Exam Room  1,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,3,,
GODB004,Consult/Exam Room  1,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
GODB004,Consult/Exam Room  1,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
GODB004,Consult/Exam Room  1,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,1,,
GODB004,Consult/Exam Room  1,COM031,COMPUTER CPU,COM-02,1,800,3,3.2,,
GODB004,Consult/Exam Room  1,COM033,COMPUTER KEYBOARD,COM-02,1,25,3,3.2,,
GODB004,Consult/Exam Room  1,COM9010,"COMPUTER MONITOR, 24"" TFT, digital flat panel display, high-resolution screens, desk top",COM-02,1,450,3,3.2,,
GODB004,Consult/Exam Room  1,LIG058,"LUMINAIRE, examination, wall, adjustable, 30000-40000 lux",LIG-06,1,1600,1,1.1,,
GODB004,Consult/Exam Room  1,OUT056,"CONNECTION UNIT, unswitched, 13 amp",LIG-06,1,190,1,1,,
GODB004,Consult/Exam Room  1,OUT131,"SOCKET outlet data/voice, double.",OUT-01,1,0,1,1,,
GODB004,Consult/Exam Room  1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",OUT-01,1,,1,1,,
GODB004,Consult/Exam Room  1,OUT9034,"SOCKET outlet switched 13amp twin, USB port twin, wall/trunking mounted",OUT-01,1,,1,1,,
GODB004,Consult/Exam Room  1,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,1,,
GODB004,Consult/Exam Room  1,CAL9007,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, wall/trunking mounted",,2,0,1,1,,
GODB004,Consult/Exam Room  1,CHA301,"CHAIR, swivel, height adjustable, high back, with arms, wipeable, 5 star base, on castors",,1,100,3,3,,
GODB004,Consult/Exam Room  1,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,3,50,3,3,,
GODB004,Consult/Exam Room  1,CLO004,"CLOCK battery with second sweep hand, wall mounted",,1,20,2,2.3,,
GODB004,Consult/Exam Room  1,COU010,"COUCH, examination/treatment, (3 section), variable height, retractable wheels, with paper roll holder",,1,1300,3,3,,
GODB004,Consult/Exam Room  1,DIS026,"DISPENSER, Medical hand sanitizer, lever action, wall mounted",,1,35,2,2.3,,
GODB004,Consult/Exam Room  1,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,3,,
GODB004,Consult/Exam Room  1,HOO022,"HOOK, double, wall mounted",,2,8,1,1,,
GODB004,Consult/Exam Room  1,OUT005,"SOCKET outlet, switched, 13 amp, single",,2,0,1,1,,
GODB004,Consult/Exam Room  1,OUT131,"SOCKET outlet data/voice, double.",,1,0,1,1,,
GODB004,Consult/Exam Room  1,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,4,,1,1,,
GODB004,Consult/Exam Room  1,SPA052,Space for dressing trolley,,1,0,0,,,
GODB004,Consult/Exam Room  1,SPH002,"SPHYGMOMANOMETER, wall mounted",,1,130,2,2.3,,
GODB004,Consult/Exam Room  1,STF9000,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, right handed, 865H 600W 565D",,1,240,1,1,,
GODB004,Consult/Exam Room  1,STF9001,"STORAGE UNIT, lower, cupboard, 1 door, 1 shelf, left handed, 865H 600W 565D",,1,240,1,1,,
GODB004,Consult/Exam Room  1,TRA130,"TRACK, curtain, two sided, L-shape, 2400L 1800W",,1,210,1,1,,
GODB004,Consult/Exam Room  1,WKT9009,"WORKTOP, cantilevered from wall, diameter pedestal base table, with chrome 5 Star Base and support legs 1200Dia x 755H",,1,500,1,1,,
GODB004,Consult/Exam Room  1,WOR6012,"WORKTOP, 1200W 600D",,1,,1,1,,
GODB004,Consult/Exam Room  1,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,1,,
GODER004,Hand wash area,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,2.3,,
GODER004,Hand wash area,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
GODER004,Hand wash area,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,3,,
GODER004,Hand wash area,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,1,,
GODER004,Hand wash area,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
GODER004,Hand wash area,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
GODER004,Hand wash area,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,2.3,,
GODER004,Hand wash area,DIS026,"DISPENSER, Medical hand sanitizer, lever action, wall mounted",,1,35,2,3,,
GODER004,Hand wash area,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,1,120,3,1,,
GODER022,WC - independent wheelchair user,BAS105,"BASIN, small, general pattern, vitreous china, 1 tap right hand hole, no overflow, bottom outlet, 400W 300D",BAS-05,1,250,1,2.3,,
GODER022,WC - independent wheelchair user,DIS013,"DISPENSER, paper towel, wall mounted",BAS-05,1,15,2,2.3,,
GODER022,WC - independent wheelchair user,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-05,1,15,2,1,,
GODER022,WC - independent wheelchair user,TAP289,"TAP, monobloc, pillar mixer, integral thermostatic, short lever.",BAS-05,1,250,1,1,,
GODER022,WC - independent wheelchair user,WAS100,"WASTE, unslotted flush-grated, metal, 1.1/4 in. .",BAS-05,1,45,1,1,,
GODER022,WC - independent wheelchair user,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-05,1,35,1,1,,
GODER022,WC - independent wheelchair user,BAC002,"BACKREST, WC/toilet, padded, wall mounted",WCA-02,1,95,1,1,,
GODER022,WC - independent wheelchair user,CIS005,"CISTERN WC/toilet, concealed, reversible. To suit WC",WCA-02,1,45,1,1,,
GODER022,WC - independent wheelchair user,WCH005,"WC/toilet pan with seat, 700 mm projection, hospital pattern, rimless pan, vitreous china.",WCA-02,1,250,1,3.1,,
GODER022,WC - independent wheelchair user,BIN9000,"BIN, sanitary towel disposal",,1,100,3,1,,
GODER022,WC - independent wheelchair user,CAL005,CEILING PULL CORD patient/staff call,,1,0,1,1,,
GODER022,WC - independent wheelchair user,CAL034,"LAMP, repeat call, patient/staff or staff emergency or cardiac call",,1,0,1,1,,
GODER022,WC - independent wheelchair user,CAL9012,"RESET UNIT with repeat lamp, patient/staff call, wall/trunking mounted",,2,,1,2.3,,
GODER022,WC - independent wheelchair user,DIS015,"DISPENSER, toilet paper, dispense individual sheets, wall mounted",,1,20,2,3,,
GODER022,WC - independent wheelchair user,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",,1,100,3,1,,
GODER022,WC - independent wheelchair user,HOO019,"HOOK, single, small, wall mounted",,2,8,1,1,,
GODER022,WC - independent wheelchair user,MIR004,"MIRROR, wall mounted, 1600H 400W",,1,155,1,1,,
GODER022,WC - independent wheelchair user,RAI048,"RAIL, grab, vertical, wall mounted, 600mm",,3,0,1,1,,
GODER022,WC - independent wheelchair user,RAI161,"RAIL, grab, horizontal, wall or door mounted, 600mm",,2,0,1,1,,
GODER022,WC - independent wheelchair user,RAI175,"RAIL, grab, hinged, wall mounted, 750mm",,1,0,1,1,,
GODER022,WC - independent wheelchair user,SHE3006,"SHELF, 600W 300D",,1,,1,1,,
GODER022,WC - independent wheelchair user,STF200,"STORAGE UNIT, mid, shelf, 150H 300W 150D",,1,45,1,3.1,,
GODFM002,Disposal Hold,BIN037,"BIN wheelie, 770 litre, 1360H 1360W 800D",,2,160,3,3.1,,
GODFM002,Disposal Hold,BIN038,"BIN wheelie, 1100 litre, 1470H 1370W 1115D",,1,210,3,1,,
GODFM002,Disposal Hold,OUT030,"SOCKET outlet switched 13amp single, splashproof",,1,0,1,1,,
MDUER006,WC - ambulant,BAS106,"BASIN, medium, general pattern, vitreous china, 1 tap right hand hole, no overflow, bottom outlet, 500W 400D.",BAS-03,1,50,1,2.3,,
MDUER006,WC - ambulant,DIS013,"DISPENSER, paper towel, wall mounted",BAS-03,1,15,2,2.3,,
MDUER006,WC - ambulant,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-03,1,15,2,3,,
MDUER006,WC - ambulant,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-03,1,100,3,1,,
MDUER006,WC - ambulant,TAP289,"TAP, monobloc, pillar mixer, integral thermostatic, short lever.",BAS-03,1,250,1,1,,
MDUER006,WC - ambulant,WAS100,"WASTE, unslotted flush-grated, metal, 1.1/4 in. .",BAS-03,1,45,1,1,,
MDUER006,WC - ambulant,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-03,1,35,1,1,,
MDUER006,WC - ambulant,CIS005,"CISTERN WC/toilet, concealed, reversible. To suit WC",WCA-01,1,45,1,1,,
MDUER006,WC - ambulant,WCH001,"WC/toilet pan with seat, 520-550 projection, hospital pattern, rimless pan, vitreous china.",WCA-01,1,250,1,3.1,,
MDUER006,WC - ambulant,BIN9000,"BIN, sanitary towel disposal",,1,100,3,1,,
MDUER006,WC - ambulant,HOL018,"HOLDER, toilet roll",,1,25,1,1,,
MDUER006,WC - ambulant,HOO019,"HOOK, single, small, wall mounted",,1,8,1,1,,
MDUER006,WC - ambulant,MIR001,"MIRROR, wall mounted, 650H 300W",,1,90,1,1,,
MLUDS001,Delivery Room,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,2.3,,
MLUDS001,Delivery Room,BED010,"BED, obstetric, full facility",BED-05,1,9000,3,3,,
MLUDS001,Delivery Room,BED040,"BED HEAD BUFFER/DOCKING device, bed and wall protection, horizontal, wall mounted, (internal clearance 1000-1400)",BHD-02,1,0,1,1.1,,
MLUDS001,Delivery Room,BED9102,"BEDHEAD SERVICES UNIT, LDRP, concealed incorporating:
Electrical panel -
 1x  Bedlight control switch, ON/DIM/OFF
 1x Bedlight fuse unit
Patient/Nurse call panel -
  1x Reset switch/Indicator lamp
  1x Socket for handset
  1x Audio driver
  1x Staff emergency switch
  1x Handset parking bracket
  1x Handset parking clip",BHD-02,1,1500,1,1,,
MLUDS001,Delivery Room,BRA003,"BRACKET, holder, suction unit, wall mounted",,1,25,2,1,,
MLUDS001,Delivery Room,BRA9005,"BRACKET, flatscreen TV, adjustable, suit up to 32"", wall mounted",TVM-05,1,160,1,1,,
MLUDS001,Delivery Room,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,1,,
MLUDS001,Delivery Room,CAL050,"HANDSET patient's typical facilities:
Nurse call button with reassurance
Channel display
Channel selection
Volume control
Bedlight control",BHD-02,1,118,1,1,,
MLUDS001,Delivery Room,CAL9007,"PUSH BUTTON staff emergency call, reset and integral/adjacent indicator lamp, wall/trunking mounted",,1,0,1,3,,
MLUDS001,Delivery Room,CHA307,"CHAIR, easy, high back, with open arms, upholstered, wipeable",,1,400,3,3,,
MLUDS001,Delivery Room,CHA317,"CHAIR, upright, upholstered, stacking, wipeable",,1,50,3,2.3,,
MLUDS001,Delivery Room,CLO004,"CLOCK battery with second sweep hand, wall mounted",,1,20,2,2.3,,
MLUDS001,Delivery Room,COM031,COMPUTER CPU,COM-02,1,800,3,3.2,,
MLUDS001,Delivery Room,COM033,COMPUTER KEYBOARD,COM-02,1,25,3,3.2,,
MLUDS001,Delivery Room,COM9010,"COMPUTER MONITOR, 24"" TFT, digital flat panel display, high-resolution screens, desk top",COM-02,1,450,3,3,,
MLUDS001,Delivery Room,CUP9009,"CUPBOARD, base, with 2 doors, on plinth, 900H 900W 500D",,1,250,1,1,width changed ,Code modified
MLUDS001,Delivery Room,DIS013,"DISPENSER, paper towel, wall mounted",BAS-01,1,15,2,2.3,,
MLUDS001,Delivery Room,DIS030,"DISPENSER, soap, disposable single cartridge, lever action, wall mounted",BAS-01,1,15,2,3,,
MLUDS001,Delivery Room,DIS438,"DISPENSER, disposable gloves set of 3 and disposable apron, wall mounted",,1,35,2,3,,
MLUDS001,Delivery Room,HOL004,"HOLDER, sack, with lid foot operated, small, freestanding",BAS-01,1,100,3,1,,
MLUDS001,Delivery Room,HOL006,"HOLDER, sack, with lid foot operated, medium, freestanding, 875H 430W 385D",,2,120,3,1,,
MLUDS001,Delivery Room,HOO022,"HOOK, double, wall mounted",,1,8,1,3,,
MLUDS001,Delivery Room,LIG015,"LUMINAIRE observation/examination, mobile, 1000 lux",,1,1400,3,,,
MLUDS001,Delivery Room,MAT001,"MATTRESS, crib",CRI-01,1,140,3,3,,
MLUDS001,Delivery Room,MAT9003,MATTRESS suitable for BED010,BED-05,1,1000,3,1,,
MLUDS001,Delivery Room,MON010,MONITOR fetal cardiotocograph,,1,8000,3,1,,
MLUDS001,Delivery Room,OUT001,"OUTLET cable fused, wall mounted",BAS-01,1,0,1,1,,
MLUDS001,Delivery Room,OUT005,"SOCKET outlet, switched, 13 amp, single",,2,0,1,1,,
MLUDS001,Delivery Room,OUT121,"SOCKET outlet, computer data, single",TVM-05,1,300,1,1,,
MLUDS001,Delivery Room,OUT131,"SOCKET outlet data/voice, double.",BHD-02,3,0,1,1,,
MLUDS001,Delivery Room,OUT131,"SOCKET outlet data/voice, double.",OUT-01,1,0,1,1,,
MLUDS001,Delivery Room,OUT131,"SOCKET outlet data/voice, double.",,2,0,1,1,,
MLUDS001,Delivery Room,OUT151,SOCKET outlet patient monitoring,BHD-02,1,0,1,1,,
MLUDS001,Delivery Room,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",BHD-02,4,,1,1,,
MLUDS001,Delivery Room,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",OUT-01,1,,1,1,,
MLUDS001,Delivery Room,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",TVM-05,1,,1,3.2,,
MLUDS001,Delivery Room,OUT9010,"SOCKET outlet switched 13amp twin, wall/trunking mounted",,6,,1,1,,
MLUDS001,Delivery Room,OUT9034,"SOCKET outlet switched 13amp twin, USB port twin, wall/trunking mounted",OUT-01,1,,1,3.2,,
MLUDS001,Delivery Room,OUT9453,"OUTLET 4 kPa compressed air medical, wall/trunking mounted",,1,,1,1,,
MLUDS001,Delivery Room,OUT9460,"OUTLET nitrous oxide/oxygen mixture medical, wall/trunking mounted",BHD-02,1,,1,1,,
MLUDS001,Delivery Room,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",BHD-02,1,,1,1,,
MLUDS001,Delivery Room,OUT9470,"OUTLET oxygen medical, wall/trunking mounted",,1,,1,1,,
MLUDS001,Delivery Room,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",BHD-02,2,,1,3.2,,
MLUDS001,Delivery Room,OUT9475,"OUTLET vacuum medical, wall/trunking mounted",,1,,1,2.3,,
MLUDS001,Delivery Room,RSU011,"RESUSCITAIRE, infant, with radiant warmer, wall mounted",,1,12000,2,3,,
MLUDS001,Delivery Room,SPA9001,Space for infant resuscitation trolley,,1,0,0,,,
MLUDS001,Delivery Room,STA142,"STAND, infusion, twin hook, breaks, mobile",,1,200,3,1,,
MLUDS001,Delivery Room,SWC034,"SWITCH, dimmer, modulating",,1,0,1,1,,
MLUDS001,Delivery Room,TAP826,"TAP bib, single lever, hospital pattern, 2x 1/2 in. inlets, integral thermostatic combination mixer, single flow, fixed horizontal nozzle. Sequential operation.",BAS-01,1,,1,1,,
MLUDS001,Delivery Room,TRA171,"TRACK, curtain, one sided, 2100L",,1,130,1,3,,
MLUDS001,Delivery Room,TRO131,"TROLLEY, dressing/instrument, stainless steel, buffered, 870H 450W 450D",,1,230,3,3,,
MLUDS001,Delivery Room,TRO286,"TROLLEY CRIB - BABY, double door cupboard under, side flaps, brakes",CRI-01,1,750,3,1,,
MLUDS001,Delivery Room,TRO315,"TROLLEY, cardiotocograph monitor",,1,275,3,1,,
MLUDS001,Delivery Room,TVM9003,"TELEVISION, 32 inch screen",TVM-05,1,300,3,2.3,,
MLUDS001,Delivery Room,WAR005,"WARDROBE, 1800H 600W 500D unit to incl, infill panels to close to ceiling ",,1,500,1,1,,
MLUDS001,Delivery Room,WAS107,"TRAP, bottle, 1.1/4 in, plastic resealing.",BAS-01,1,35,1,3,,
MLUDS001,Delivery Room,WOR9900,"WORKTOP, 900W 600D",,1,,1,1,,To de reduced to 900mm
MLUDS001,Delivery Room,WOR6012,"WORKTOP, 1200W 600D",,1,,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,BAS101,"BASIN, medium, hospital pattern, vitreous china, no tap holes, no overflow, integral back outlet, 500W 400D.",BAS-01,1,67,1,2.3,,
MLUDS003,Delivery Room inc Birthing Pool,BED010,"BED, obstetric, full facility",BED-05,1,9000,3,3,,
MLUDS003,Delivery Room inc Birthing Pool,BED040,"BED HEAD BUFFER/DOCKING device, bed and wall protection, horizontal, wall mounted, (internal clearance 1000-1400)",BHD-02,1,0,1,1.1,,
MLUDS003,Delivery Room inc Birthing Pool,BED9102,"BEDHEAD SERVICES UNIT, LDRP, concealed incorporating:
Electrical panel -
 1x  Bedlight control switch, ON/DIM/OFF
 1x Bedlight fuse unit
Patient/Nurse call panel -
  1x Reset switch/Indicator lamp
  1x Socket for handset
  1x Audio driver
  1x Staff emergency switch
  1x Handset parking bracket
  1x Handset parking clip",BHD-02,1,1500,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,BRA003,"BRACKET, holder, suction unit, wall mounted",,1,25,2,1,,
MLUDS003,Delivery Room inc Birthing Pool,BRA9005,"BRACKET, flatscreen TV, adjustable, suit up to 32"", wall mounted",TVM-05,1,160,1,1,,
MLUDS003,Delivery Room inc Birthing Pool,CAL035,"LAMP repeat call (patient/staff or staff emergency or Cardiac call), ceiling mounted",,1,0,1,1,,
